,GT_noa
93297,12
93298,32
93299,17
93300,10
93301,23
93302,11
93303,15
93304,26
93305,28
93306,11
93307,46
93308,24
93309,13
93310,10
93311,21
93312,22
93313,17
93314,27
93315,13
93316,16
93317,31
93318,14
93319,14
93320,15
93321,31
93322,13
93323,15
93324,16
93325,36
93326,32
93327,32
93328,7
93329,25
93330,27
93331,17
93332,46
93333,39
93334,20
93335,17
93336,29
93337,26
93338,14
93339,46
93340,13
93341,22
93342,16
93343,27
93344,19
93345,13
93346,17
93347,13
93348,11
93349,24
93350,26
93351,15
93352,17
93353,27
93354,17
93355,23
93356,13
93357,23
93358,26
93359,32
93360,14
93361,13
93362,36
93363,20
93364,24
93365,37
93366,12
93367,15
93368,20
93369,21
93370,14
93371,21
93372,9
93373,25
93374,39
93375,15
93376,21
93377,12
93378,27
93379,23
93380,21
93381,17
93382,26
93383,13
93384,36
93385,13
93386,30
93387,37
93388,32
93389,32
93390,35
93391,20
93392,19
93393,22
93394,15
93395,16
93396,13
93397,31
93398,19
93399,17
93400,23
93401,14
93402,31
93403,12
93404,46
93405,21
93406,15
93407,11
93408,21
93409,18
93410,28
93411,18
93412,32
93413,46
93414,25
93415,20
93416,11
93417,36
93418,31
93419,14
93420,25
93421,11
93422,18
93423,36
93424,17
93425,19
93426,11
93427,16
93428,21
93429,11
93430,27
93431,4
93432,25
93433,46
93434,35
93435,25
93436,20
93437,35
93438,10
93439,31
93440,29
93441,23
93442,16
93443,33
93444,15
93445,25
93446,30
93447,22
93448,34
93449,10
93450,18
93451,36
93452,36
93453,18
93454,15
93455,14
93456,32
93457,14
93458,18
93459,29
93460,23
93461,33
93462,29
93463,26
93464,34
93465,34
93466,29
93467,26
93468,14
93469,29
93470,20
93471,24
93472,16
93473,21
93474,19
93475,29
93476,22
93477,29
93478,24
93479,19
93480,17
93481,16
93482,17
93483,9
93484,23
93485,29
93486,21
93487,26
93488,36
93489,14
93490,19
93491,15
93492,11
93493,13
93494,16
93495,12
93496,12
93497,24
93498,31
93499,23
93500,21
93501,26
93502,26
93503,30
93504,11
93505,20
93506,18
93507,14
93508,14
93509,33
93510,11
93511,29
93512,11
93513,15
93514,16
93515,19
93516,10
93517,33
93518,10
93519,16
93520,12
93521,15
93522,13
93523,18
93524,31
93525,9
93526,21
93527,30
93528,29
93529,17
93530,11
93531,19
93532,14
93533,13
93534,28
93535,18
93536,25
93537,37
93538,22
93539,24
93540,21
93541,18
93542,21
93543,33
93544,27
93545,9
93546,18
93547,13
93548,14
93549,14
93550,37
93551,10
93552,32
93553,28
93554,10
93555,16
93556,30
93557,8
93558,13
93559,22
93560,36
93561,36
93562,16
93563,37
93564,19
93565,27
93566,11
93567,32
93568,11
93569,26
93570,13
93571,19
93572,15
93573,28
93574,28
93575,15
93576,26
93577,17
93578,20
93579,31
93580,37
93581,15
93582,16
93583,33
93584,17
93585,12
93586,19
93587,15
93588,19
93589,35
93590,21
93591,14
93592,22
93593,15
93594,11
93595,17
93596,14
93597,22
93598,14
93599,28
93600,22
93601,30
93602,29
93603,13
93604,12
93605,13
93606,29
93607,17
93608,18
93609,34
93610,30
93611,35
93612,37
93613,21
93614,15
93615,31
93616,46
93617,17
93618,12
93619,19
93620,24
93621,23
93622,17
93623,20
93624,13
93625,26
93626,25
93627,25
93628,19
93629,24
93630,17
93631,16
93632,20
93633,12
93634,20
93635,13
93636,19
93637,27
93638,21
93639,29
93640,30
93641,11
93642,28
93643,20
93644,25
93645,17
93646,13
93647,29
93648,20
93649,20
93650,13
93651,25
93652,30
93653,13
93654,12
93655,21
93656,23
93657,24
93658,27
93659,25
93660,14
93661,29
93662,24
93663,29
93664,12
93665,31
93666,21
93667,19
93668,8
93669,13
93670,22
93671,22
93672,31
93673,12
93674,28
93675,18
93676,21
93677,27
93678,16
93679,36
93680,13
93681,11
93682,26
93683,19
93684,16
93685,18
93686,16
93687,23
93688,17
93689,23
93690,15
93691,33
93692,13
93693,20
93694,26
93695,12
93696,31
93697,22
93698,14
93699,23
93700,23
93701,22
93702,17
93703,27
93704,13
93705,14
93706,10
93707,16
93708,37
93709,24
93710,46
93711,36
93712,17
93713,36
93714,16
93715,16
93716,18
93717,11
93718,13
93719,15
93720,20
93721,30
93722,22
93723,13
93724,16
93725,24
93726,35
93727,27
93728,34
93729,10
93730,27
93731,35
93732,20
93733,21
93734,10
93735,32
93736,12
93737,20
93738,26
93739,15
93740,12
93741,38
93742,31
93743,36
93744,27
93745,13
93746,31
93747,24
93748,24
93749,10
93750,15
93751,12
93752,22
93753,34
93754,24
93755,11
93756,22
93757,21
93758,29
93759,22
93760,29
93761,25
93762,26
93763,31
93764,17
93765,18
93766,31
93767,35
93768,24
93769,13
93770,12
93771,26
93772,33
93773,17
93774,15
93775,23
93776,24
93777,26
93778,32
93779,19
93780,28
93781,13
93782,31
93783,16
93784,10
93785,37
93786,15
93787,10
93788,28
93789,14
93790,22
93791,18
93792,23
93793,12
93794,24
93795,16
93796,15
93797,30
93798,28
93799,10
93800,26
93801,11
93802,19
93803,23
93804,18
93805,23
93806,8
93807,26
93808,13
93809,22
93810,21
93811,17
93812,31
93813,35
93814,22
93815,14
93816,34
93817,24
93818,20
93819,10
93820,10
93821,11
93822,31
93823,17
93824,35
93825,21
93826,25
93827,36
93828,28
93829,29
93830,22
93831,14
93832,17
93833,27
93834,12
93835,33
93836,21
93837,16
93838,24
93839,23
93840,23
93841,26
93842,21
93843,12
93844,20
93845,20
93846,30
93847,12
93848,11
93849,29
93850,21
93851,11
93852,31
93853,32
93854,28
93855,23
93856,23
93857,14
93858,24
93859,15
93860,17
93861,8
93862,15
93863,13
93864,18
93865,28
93866,19
93867,31
93868,15
93869,31
93870,12
93871,46
93872,22
93873,22
93874,25
93875,35
93876,23
93877,11
93878,13
93879,17
93880,12
93881,12
93882,14
93883,22
93884,14
93885,16
93886,24
93887,16
93888,24
93889,10
93890,32
93891,16
93892,15
93893,36
93894,30
93895,17
93896,37
93897,22
93898,22
93899,33
93900,15
93901,18
93902,35
93903,18
93904,15
93905,34
93906,16
93907,29
93908,46
93909,20
93910,13
93911,11
93912,11
93913,12
93914,25
93915,11
93916,34
93917,35
93918,31
93919,20
93920,33
93921,21
93922,15
93923,19
93924,31
93925,14
93926,16
93927,23
93928,34
93929,32
93930,19
93931,13
93932,24
93933,27
93934,25
93935,26
93936,38
93937,12
93938,35
93939,12
93940,15
93941,13
93942,16
93943,17
93944,24
93945,29
93946,10
93947,25
93948,18
93949,18
93950,23
93951,20
93952,20
93953,24
93954,17
93955,16
93956,18
93957,13
93958,13
93959,16
93960,22
93961,27
93962,34
93963,29
93964,24
93965,46
93966,10
93967,12
93968,16
93969,17
93970,24
93971,35
93972,22
93973,16
93974,31
93975,19
93976,33
93977,15
93978,26
93979,15
93980,21
93981,12
93982,25
93983,11
93984,10
93985,25
93986,14
93987,12
93988,16
93989,27
93990,26
93991,28
93992,8
93993,18
93994,17
93995,27
93996,34
93997,17
93998,9
93999,13
94000,18
94001,28
94002,25
94003,17
94004,11
94005,27
94006,28
94007,31
94008,13
94009,16
94010,16
94011,17
94012,11
94013,15
94014,15
94015,17
94016,23
94017,19
94018,31
94019,25
94020,19
94021,11
94022,18
94023,17
94024,31
94025,14
94026,12
94027,14
94028,32
94029,23
94030,23
94031,22
94032,15
94033,15
94034,37
94035,25
94036,26
94037,35
94038,11
94039,15
94040,13
94041,31
94042,11
94043,15
94044,13
94045,20
94046,22
94047,24
94048,21
94049,39
94050,17
94051,18
94052,24
94053,27
94054,20
94055,17
94056,24
94057,12
94058,22
94059,35
94060,14
94061,26
94062,22
94063,26
94064,17
94065,46
94066,17
94067,24
94068,30
94069,15
94070,26
94071,27
94072,18
94073,13
94074,24
94075,24
94076,21
94077,37
94078,7
94079,19
94080,29
94081,22
94082,15
94083,17
94084,17
94085,26
94086,21
94087,46
94088,30
94089,10
94090,20
94091,20
94092,34
94093,22
94094,22
94095,36
94096,15
94097,28
94098,13
94099,27
94100,18
94101,26
94102,21
94103,14
94104,16
94105,21
94106,35
94107,17
94108,25
94109,13
94110,14
94111,20
94112,20
94113,20
94114,11
94115,36
94116,15
94117,16
94118,30
94119,16
94120,13
94121,19
94122,24
94123,32
94124,13
94125,19
94126,18
94127,26
94128,26
94129,12
94130,22
94131,37
94132,24
94133,34
94134,28
94135,46
94136,30
94137,37
94138,21
94139,17
94140,19
94141,16
94142,10
94143,18
94144,27
94145,15
94146,35
94147,11
94148,30
94149,15
94150,24
94151,36
94152,21
94153,17
94154,21
94155,10
94156,28
94157,27
94158,12
94159,12
94160,8
94161,17
94162,22
94163,25
94164,28
94165,25
94166,14
94167,15
94168,46
94169,16
94170,18
94171,31
94172,14
94173,16
94174,13
94175,27
94176,13
94177,34
94178,4
94179,29
94180,24
94181,26
94182,24
94183,33
94184,25
94185,11
94186,18
94187,17
94188,15
94189,9
94190,30
94191,16
94192,28
94193,16
94194,24
94195,14
94196,24
94197,24
94198,19
94199,13
94200,26
94201,10
94202,12
94203,29
94204,10
94205,25
94206,32
94207,21
94208,22
94209,16
94210,19
94211,19
94212,15
94213,9
94214,21
94215,12
94216,25
94217,18
94218,19
94219,29
94220,35
94221,28
94222,13
94223,21
94224,33
94225,32
94226,29
94227,16
94228,24
94229,21
94230,16
94231,20
94232,18
94233,19
94234,9
94235,22
94236,12
94237,31
94238,23
94239,17
94240,24
94241,13
94242,46
94243,13
94244,10
94245,13
94246,12
94247,26
94248,32
94249,12
94250,10
94251,12
94252,27
94253,34
94254,36
94255,12
94256,31
94257,13
94258,17
94259,31
94260,21
94261,18
94262,14
94263,35
94264,25
94265,23
94266,15
94267,21
94268,30
94269,15
94270,22
94271,37
94272,16
94273,30
94274,13
94275,24
94276,23
94277,14
94278,12
94279,13
94280,46
94281,37
94282,20
94283,12
94284,13
94285,20
94286,32
94287,25
94288,27
94289,15
94290,29
94291,25
94292,16
94293,25
94294,36
94295,35
94296,26
94297,20
94298,16
94299,26
94300,13
94301,18
94302,9
94303,13
94304,31
94305,28
94306,25
94307,32
94308,13
94309,24
94310,20
94311,22
94312,25
94313,22
94314,36
94315,12
94316,23
94317,10
94318,31
94319,12
94320,21
94321,19
94322,11
94323,31
94324,19
94325,13
94326,13
94327,13
94328,11
94329,24
94330,28
94331,46
94332,32
94333,23
94334,32
94335,28
94336,29
94337,20
94338,20
94339,33
94340,21
94341,18
94342,17
94343,26
94344,25
94345,22
94346,16
94347,29
94348,19
94349,12
94350,15
94351,46
94352,22
94353,35
94354,21
94355,14
94356,26
94357,21
94358,35
94359,28
94360,20
94361,35
94362,11
94363,32
94364,11
94365,17
94366,30
94367,33
94368,27
94369,23
94370,17
94371,11
94372,35
94373,12
94374,10
94375,26
94376,20
94377,16
94378,27
94379,29
94380,12
94381,15
94382,16
94383,37
94384,36
94385,30
94386,23
94387,11
94388,23
94389,21
94390,18
94391,30
94392,17
94393,12
94394,28
94395,32
94396,16
94397,19
94398,28
94399,32
94400,22
94401,21
94402,9
94403,25
94404,29
94405,26
94406,27
94407,16
94408,31
94409,22
94410,27
94411,23
94412,26
94413,25
94414,14
94415,22
94416,27
94417,32
94418,14
94419,20
94420,20
94421,46
94422,10
94423,22
94424,21
94425,22
94426,21
94427,17
94428,17
94429,24
94430,35
94431,12
94432,11
94433,17
94434,24
94435,16
94436,9
94437,21
94438,26
94439,29
94440,18
94441,11
94442,18
94443,30
94444,26
94445,16
94446,26
94447,17
94448,29
94449,24
94450,10
94451,24
94452,19
94453,11
94454,16
94455,11
94456,12
94457,27
94458,24
94459,9
94460,19
94461,21
94462,20
94463,46
94464,28
94465,17
94466,21
94467,27
94468,20
94469,27
94470,15
94471,16
94472,15
94473,15
94474,16
94475,13
94476,28
94477,21
94478,17
94479,20
94480,17
94481,18
94482,25
94483,27
94484,33
94485,21
94486,31
94487,16
94488,14
94489,19
94490,33
94491,30
94492,12
94493,33
94494,16
94495,27
94496,32
94497,16
94498,25
94499,17
94500,29
94501,26
94502,36
94503,22
94504,13
94505,32
94506,9
94507,23
94508,37
94509,39
94510,14
94511,22
94512,38
94513,25
94514,19
94515,20
94516,12
94517,16
94518,22
94519,19
94520,26
94521,14
94522,32
94523,46
94524,19
94525,19
94526,27
94527,46
94528,24
94529,15
94530,15
94531,10
94532,10
94533,12
94534,10
94535,12
94536,23
94537,27
94538,35
94539,24
94540,16
94541,27
94542,38
94543,25
94544,34
94545,22
94546,23
94547,8
94548,29
94549,31
94550,35
94551,12
94552,31
94553,46
94554,34
94555,27
94556,36
94557,16
94558,11
94559,21
94560,34
94561,9
94562,21
94563,10
94564,24
94565,13
94566,14
94567,11
94568,36
94569,46
94570,26
94571,16
94572,27
94573,35
94574,23
94575,27
94576,46
94577,23
94578,28
94579,31
94580,19
94581,18
94582,9
94583,18
94584,31
94585,34
94586,24
94587,22
94588,16
94589,22
94590,18
94591,37
94592,17
94593,23
94594,13
94595,14
94596,26
94597,20
94598,13
94599,34
94600,23
94601,12
94602,34
94603,26
94604,13
94605,31
94606,26
94607,15
94608,16
94609,30
94610,19
94611,29
94612,27
94613,32
94614,10
94615,26
94616,12
94617,14
94618,33
94619,11
94620,15
94621,37
94622,17
94623,23
94624,17
94625,36
94626,29
94627,27
94628,13
94629,17
94630,36
94631,19
94632,27
94633,14
94634,13
94635,19
94636,14
94637,23
94638,20
94639,12
94640,29
94641,29
94642,46
94643,16
94644,29
94645,16
94646,20
94647,8
94648,27
94649,20
94650,14
94651,30
94652,24
94653,12
94654,19
94655,16
94656,19
94657,46
94658,14
94659,38
94660,15
94661,19
94662,14
94663,28
94664,13
94665,35
94666,27
94667,13
94668,46
94669,17
94670,25
94671,27
94672,14
94673,11
94674,17
94675,27
94676,36
94677,13
94678,21
94679,23
94680,14
94681,34
94682,24
94683,19
94684,13
94685,20
94686,14
94687,34
94688,31
94689,46
94690,46
94691,35
94692,19
94693,22
94694,23
94695,10
94696,17
94697,13
94698,11
94699,37
94700,46
94701,37
94702,32
94703,30
94704,12
94705,18
94706,13
94707,15
94708,23
94709,21
94710,22
94711,16
94712,32
94713,24
94714,16
94715,20
94716,11
94717,15
94718,34
94719,22
94720,25
94721,15
94722,10
94723,12
94724,18
94725,21
94726,29
94727,7
94728,23
94729,17
94730,33
94731,25
94732,12
94733,18
94734,35
94735,14
94736,33
94737,22
94738,12
94739,15
94740,46
94741,23
94742,26
94743,13
94744,30
94745,34
94746,20
94747,18
94748,28
94749,36
94750,13
94751,22
94752,12
94753,19
94754,25
94755,31
94756,31
94757,31
94758,7
94759,10
94760,32
94761,10
94762,30
94763,36
94764,12
94765,33
94766,20
94767,14
94768,35
94769,14
94770,14
94771,18
94772,33
94773,27
94774,36
94775,12
94776,21
94777,16
94778,7
94779,14
94780,38
94781,14
94782,23
94783,13
94784,17
94785,24
94786,31
94787,29
94788,19
94789,21
94790,32
94791,22
94792,37
94793,19
94794,20
94795,18
94796,46
94797,28
94798,33
94799,26
94800,19
94801,22
94802,28
94803,23
94804,17
94805,10
94806,17
94807,12
94808,15
94809,31
94810,33
94811,18
94812,19
94813,17
94814,35
94815,32
94816,31
94817,28
94818,26
94819,35
94820,19
94821,11
94822,20
94823,23
94824,20
94825,21
94826,23
94827,21
94828,11
94829,16
94830,14
94831,15
94832,16
94833,27
94834,25
94835,10
94836,23
94837,32
94838,30
94839,7
94840,22
94841,18
94842,20
94843,14
94844,35
94845,16
94846,30
94847,17
94848,14
94849,37
94850,16
94851,13
94852,14
94853,14
94854,13
94855,20
94856,17
94857,13
94858,26
94859,36
94860,28
94861,21
94862,21
94863,31
94864,17
94865,12
94866,46
94867,23
94868,14
94869,11
94870,5
94871,19
94872,26
94873,28
94874,29
94875,17
94876,19
94877,27
94878,36
94879,15
94880,14
94881,24
94882,11
94883,12
94884,28
94885,15
94886,24
94887,22
94888,23
94889,31
94890,13
94891,27
94892,33
94893,30
94894,35
94895,24
94896,33
94897,22
94898,24
94899,21
94900,26
94901,21
94902,28
94903,32
94904,27
94905,23
94906,23
94907,35
94908,14
94909,13
94910,14
94911,15
94912,15
94913,9
94914,22
94915,17
94916,21
94917,26
94918,17
94919,22
94920,12
94921,11
94922,29
94923,14
94924,12
94925,30
94926,22
94927,13
94928,19
94929,32
94930,22
94931,28
94932,12
94933,24
94934,36
94935,15
94936,12
94937,24
94938,15
94939,35
94940,36
94941,20
94942,22
94943,24
94944,34
94945,22
94946,15
94947,33
94948,16
94949,46
94950,13
94951,18
94952,25
94953,12
94954,16
94955,26
94956,36
94957,19
94958,23
94959,33
94960,16
94961,35
94962,32
94963,14
94964,19
94965,20
94966,10
94967,15
94968,35
94969,36
94970,20
94971,11
94972,17
94973,11
94974,11
94975,36
94976,27
94977,18
94978,13
94979,31
94980,12
94981,12
94982,18
94983,27
94984,35
94985,15
94986,30
94987,22
94988,19
94989,16
94990,27
94991,46
94992,23
94993,30
94994,22
94995,28
94996,11
94997,32
94998,28
94999,21
95000,17
95001,33
95002,11
95003,20
95004,22
95005,30
95006,34
95007,27
95008,22
95009,15
95010,15
95011,25
95012,15
95013,16
95014,16
95015,21
95016,11
95017,27
95018,17
95019,32
95020,11
95021,14
95022,24
95023,16
95024,19
95025,13
95026,22
95027,29
95028,28
95029,16
95030,15
95031,9
95032,19
95033,17
95034,24
95035,20
95036,16
95037,14
95038,19
95039,23
95040,20
95041,22
95042,18
95043,14
95044,23
95045,17
95046,34
95047,18
95048,28
95049,22
95050,26
95051,23
95052,33
95053,46
95054,18
95055,13
95056,25
95057,11
95058,9
95059,14
95060,19
95061,14
95062,16
95063,35
95064,9
95065,23
95066,31
95067,9
95068,24
95069,16
95070,31
95071,15
95072,33
95073,14
95074,28
95075,13
95076,11
95077,27
95078,33
95079,15
95080,27
95081,13
95082,40
95083,18
95084,19
95085,23
95086,18
95087,37
95088,29
95089,20
95090,34
95091,29
95092,14
95093,34
95094,22
95095,46
95096,34
95097,28
95098,31
95099,34
95100,27
95101,17
95102,32
95103,32
95104,34
95105,20
95106,14
95107,15
95108,28
95109,24
95110,18
95111,22
95112,16
95113,21
95114,9
95115,19
95116,11
95117,11
95118,24
95119,24
95120,18
95121,10
95122,24
95123,31
95124,24
95125,16
95126,33
95127,17
95128,24
95129,12
95130,15
95131,13
95132,17
95133,19
95134,20
95135,15
95136,25
95137,16
95138,21
95139,11
95140,23
95141,21
95142,15
95143,22
95144,37
95145,18
95146,32
95147,39
95148,12
95149,27
95150,14
95151,10
95152,19
95153,32
95154,31
95155,29
95156,17
95157,17
95158,18
95159,19
95160,16
95161,21
95162,18
95163,12
95164,35
95165,16
95166,18
95167,15
95168,25
95169,21
95170,19
95171,12
95172,15
95173,12
95174,11
95175,32
95176,12
95177,18
95178,26
95179,15
95180,29
95181,29
95182,28
95183,13
95184,21
95185,20
95186,31
95187,27
95188,12
95189,17
95190,19
95191,12
95192,34
95193,33
95194,9
95195,33
95196,11
95197,20
95198,24
95199,11
95200,27
95201,10
95202,24
95203,15
95204,18
95205,30
95206,20
95207,11
95208,34
95209,23
95210,10
95211,18
95212,13
95213,22
95214,29
95215,16
95216,37
95217,33
95218,14
95219,27
95220,22
95221,17
95222,13
95223,13
95224,19
95225,14
95226,30
95227,14
95228,32
95229,23
95230,32
95231,11
95232,30
95233,18
95234,12
95235,13
95236,37
95237,17
95238,21
95239,10
95240,19
95241,46
95242,30
95243,24
95244,19
95245,24
95246,26
95247,23
95248,38
95249,29
95250,21
95251,12
95252,17
95253,17
95254,14
95255,10
95256,32
95257,24
95258,13
95259,19
95260,30
95261,25
95262,21
95263,20
95264,20
95265,27
95266,33
95267,26
95268,20
95269,15
95270,24
95271,32
95272,31
95273,36
95274,10
95275,18
95276,11
95277,46
95278,23
95279,28
95280,16
95281,37
95282,13
95283,15
95284,16
95285,21
95286,26
95287,20
95288,29
95289,12
95290,25
95291,19
95292,20
95293,17
95294,38
95295,9
95296,11
95297,25
95298,29
95299,22
95300,22
95301,46
95302,12
95303,13
95304,34
95305,29
95306,30
95307,15
95308,23
95309,21
95310,11
95311,23
95312,20
95313,36
95314,27
95315,33
95316,12
95317,35
95318,39
95319,24
95320,19
95321,12
95322,16
95323,16
95324,13
95325,36
95326,16
95327,26
95328,30
95329,30
95330,36
95331,11
95332,19
95333,9
95334,30
95335,32
95336,36
95337,12
95338,9
95339,13
95340,16
95341,15
95342,26
95343,16
95344,23
95345,22
95346,10
95347,26
95348,16
95349,15
95350,23
95351,14
95352,31
95353,26
95354,14
95355,24
95356,14
95357,20
95358,13
95359,30
95360,39
95361,25
95362,25
95363,20
95364,23
95365,15
95366,22
95367,19
95368,19
95369,16
95370,21
95371,15
95372,35
95373,22
95374,22
95375,20
95376,33
95377,32
95378,8
95379,25
95380,18
95381,15
95382,37
95383,36
95384,19
95385,17
95386,36
95387,16
95388,23
95389,19
95390,46
95391,12
95392,12
95393,28
95394,17
95395,33
95396,7
95397,23
95398,14
95399,21
95400,24
95401,21
95402,23
95403,38
95404,29
95405,22
95406,21
95407,18
95408,19
95409,10
95410,9
95411,36
95412,17
95413,20
95414,16
95415,21
95416,16
95417,16
95418,21
95419,23
95420,11
95421,35
95422,46
95423,22
95424,34
95425,10
95426,17
95427,33
95428,16
95429,18
95430,7
95431,24
95432,15
95433,46
95434,15
95435,12
95436,34
95437,25
95438,30
95439,35
95440,46
95441,31
95442,13
95443,25
95444,31
95445,16
95446,24
95447,28
95448,23
95449,12
95450,14
95451,35
95452,33
95453,22
95454,16
95455,23
95456,37
95457,18
95458,32
95459,26
95460,22
95461,25
95462,11
95463,18
95464,13
95465,17
95466,18
95467,25
95468,17
95469,13
95470,37
95471,19
95472,15
95473,30
95474,12
95475,23
95476,25
95477,28
95478,16
95479,22
95480,30
95481,34
95482,10
95483,25
95484,28
95485,27
95486,22
95487,22
95488,15
95489,13
95490,13
95491,29
95492,18
95493,26
95494,10
95495,23
95496,15
95497,32
95498,22
95499,36
95500,16
95501,31
95502,23
95503,27
95504,22
95505,23
95506,23
95507,13
95508,12
95509,23
95510,20
95511,28
95512,14
